order_num,orderentry_num,productgroup,created_date,orderentry_revenue,user_id,customer_type,order_status,nettotalprice
180525-31334050,0,IM,5/25/2018,799,h2073,GUEST,COMPLETED,726.3599854
180517-31306113,0,IM,5/17/2018,799,h2073,GUEST,COMPLETED,726.3599854
180520-31309948,0,IM,5/20/2018,899,h2703,GUEST,COMPLETED,817.2700195
180627-31420028,0,IM,6/27/2018,439.2000122,h6413,GUEST,COMPLETED,399.269989
180515-31290380,0,IM,5/15/2018,179.3999939,h6413,GUEST,COMPLETED,163.0899963
180426-31264075,1,CE,4/26/2018,149.5,h730.,GUEST,COMPLETED,135.9100037
180426-31264075,0,VD,4/26/2018,2099.5,h730.,GUEST,COMPLETED,1908.640015
180426-31264075,3,CE,4/26/2018,149.5,h730.,GUEST,COMPLETED,135.9100037
180426-31264075,2,VD,4/26/2018,1399.5,h730.,GUEST,COMPLETED,1272.27002
180608-31370927,0,ETC,6/8/2018,69.97000122,h8775,GUEST,COMPLETED,63.61000061
180515-31292319,0,VD,5/16/2018,1299,h8777,GUEST,COMPLETED,1180.910034
180524-31330904,0,ETC,6/5/2018,41.97000122,h8822,GUEST,COMPLETED,38.15000153
180524-31330904,1,IM,6/5/2018,799,h8822,GUEST,COMPLETED,726.3599854
180528-31332566,0,IM,5/28/2018,899,ha0x0,GUEST,COMPLETED,817.2700195
180624-31408650,0,IM,6/24/2018,799,ha0x0,GUEST,COMPLETED,726.3599854
180328-31217949,0,IM,4/3/2018,1079.199951,habdu,GUEST,COMPLETED,981.0900269
180117-30979665,0,IM,1/17/2018,69,hacke,GUEST,COMPLETED,62.72999954
180227-31110863,0,IM,3/7/2018,88.19999695,hadee,GUEST,COMPLETED,80.18000031
180227-31110863,1,IM,3/7/2018,1111,hadee,GUEST,COMPLETED,1010
180227-31110863,2,IM,3/7/2018,63.20000076,hadee,GUEST,COMPLETED,57.45000076
180612-31380900,0,VD,6/12/2018,439.9700012,haden,GUEST,COMPLETED,399.9700012
180430-31272278,0,IM,5/3/2018,909.3499756,hadi.,GUEST,COMPLETED,826.6799927
180222-31081891,0,IM,2/22/2018,1899,hadwe,GUEST,COMPLETED,1726.359985
180227-31110964,0,IM,2/27/2018,1090.73999,hahae,GUEST,COMPLETED,991.5800171
180227-31110964,1,IM,2/27/2018,108.2600021,hahae,GUEST,COMPLETED,98.41999817
180227-31112015,1,IM,3/9/2018,966.8699951,hai.c,GUEST,COMPLETED,878.9699707
180227-31112015,0,IM,3/9/2018,107.1299973,hai.c,GUEST,COMPLETED,97.38999939
180328-31220000,0,IM,3/28/2018,876.8499756,hai.p,GUEST,COMPLETED,797.1400146
180512-31290066,1,CE,5/12/2018,694.3699951,hai.p,GUEST,COMPLETED,631.25
180512-31290066,0,VD,5/12/2018,2454.629883,hai.p,GUEST,COMPLETED,2231.47998
180117-30980671,0,IM,1/17/2018,358.9899902,hai2j,GUEST,COMPLETED,326.3500061
180322-31208930,0,IM,3/28/2018,1079.199951,hai@c,GUEST,COMPLETED,981.0900269
180526-31329195,0,IM,5/26/2018,6.880000114,haida,GUEST,COMPLETED,6.25
180526-31329195,1,ETC,5/26/2018,2.069999933,haida,GUEST,COMPLETED,1.879999995
180227-31108038,1,IM,2/27/2018,1115.540039,hainy,GUEST,COMPLETED,1014.130005
180227-31108038,0,IM,2/27/2018,108.4599991,hainy,GUEST,COMPLETED,98.59999847
180529-31342867,0,CE,5/29/2018,59,haito,GUEST,COMPLETED,53.63999939
180113-30984873,0,VD,1/15/2018,499.5,haiyi,GUEST,COMPLETED,454.0899963
180304-31138184,0,IM,3/3/2018,79,hajir,GUEST,COMPLETED,71.81999969
180315-31188093,0,IM,3/15/2018,790.9699707,hakyo,GUEST,COMPLETED,719.0599976
180310-31160657,1,IM,3/10/2018,173.4499969,hakyo,GUEST,COMPLETED,157.6799927
180511-31288761,0,IM,5/11/2018,179.3999939,hakyo,GUEST,COMPLETED,163.0899963
180315-31185987,1,IM,3/15/2018,85.87999725,hakyo,GUEST,COMPLETED,78.06999969
180315-31188093,1,IM,3/15/2018,85.87999725,hakyo,GUEST,COMPLETED,78.06999969
180516-31302879,0,IM,5/16/2018,179.3999939,hakyo,GUEST,COMPLETED,163.0899963
180310-31160657,0,IM,3/10/2018,1775.25,hakyo,GUEST,COMPLETED,1613.859985
180315-31185987,0,IM,3/15/2018,790.9699707,hakyo,GUEST,COMPLETED,719.0599976
180517-31306107,0,VD,5/17/2018,1299,hallm,GUEST,COMPLETED,1180.910034
180407-31239143,0,IM,5/16/2018,359.3999939,hamed,GUEST,COMPLETED,326.730011
180406-31239073,0,IM,4/7/2018,1199.199951,hamed,GUEST,COMPLETED,1090.180054
180407-31239143,1,IM,5/16/2018,179.3999939,hamed,GUEST,COMPLETED,163.0899963
180406-31239073,2,IM,4/7/2018,87.19999695,hamed,GUEST,COMPLETED,79.26999664
180406-31239073,1,IM,4/7/2018,52,hamed,GUEST,COMPLETED,47.27000046
180525-31330112,0,IM,5/25/2018,799,hamid,GUEST,COMPLETED,726.3599854
180223-31090876,0,IM,2/23/2018,343.2999878,hamis,GUEST,COMPLETED,312.0899963
180223-31090876,1,IM,2/23/2018,205.6999969,hamis,GUEST,COMPLETED,187
180314-31174968,1,IM,3/14/2018,171.75,hamis,GUEST,COMPLETED,156.1399994
180302-31116717,0,IM,3/13/2018,876.8499756,hamis,GUEST,COMPLETED,797.1400146
180302-31116717,1,IM,3/13/2018,974.3499756,hamis,GUEST,COMPLETED,885.7700195
180302-31116717,2,IM,3/13/2018,876.8499756,hamis,GUEST,COMPLETED,797.1400146
180123-30994951,0,IM,1/23/2018,47,hamis,GUEST,COMPLETED,42.72999954
180314-31174968,0,IM,3/14/2018,1581.949951,hamis,GUEST,COMPLETED,1438.140015
180313-31166606,0,IM,3/13/2018,59,hamis,GUEST,COMPLETED,53.63999939
180413-31248085,0,IM,4/14/2018,876.8499756,hamle,GUEST,COMPLETED,797.1400146
180325-31209575,0,IM,3/25/2018,876.8499756,hamle,GUEST,COMPLETED,797.1400146
180320-31196128,0,IM,3/19/2018,1074,hamte,GUEST,COMPLETED,976.3599854
180314-31176038,0,IM,3/14/2018,70.37000275,hamza,GUEST,COMPLETED,63.97000122
180131-31007302,1,IM,3/12/2018,603.4199829,hamza,GUEST,COMPLETED,548.5599976
180412-31247909,0,IM,5/2/2018,779.3499756,hamza,GUEST,COMPLETED,708.5
180131-31007302,0,IM,3/12/2018,71.08000183,hamza,GUEST,COMPLETED,64.62000275
180314-31176038,1,IM,3/14/2018,708.9799805,hamza,GUEST,COMPLETED,644.5300293
180328-31217046,0,IM,4/9/2018,44.84999847,hamza,GUEST,COMPLETED,40.77000046
180331-31219489,0,IM,3/31/2018,674.5,hamza,GUEST,COMPLETED,613.1799927
180301-31116504,0,VD,3/8/2018,1749.5,hamza,GUEST,COMPLETED,1590.449951
180311-31166073,0,DA,3/26/2018,1154.449951,hamza,GUEST,COMPLETED,1049.5
180403-31217822,0,IM,4/3/2018,876.8499756,han.j,GUEST,COMPLETED,797.1400146
180404-31225017,0,IM,4/4/2018,909.3499756,han.j,GUEST,COMPLETED,826.6799927
180328-31217954,0,IM,3/28/2018,17.90999985,hanad,GUEST,COMPLETED,16.28000069
180328-31217954,1,IM,3/28/2018,5.260000229,hanad,GUEST,COMPLETED,4.78000021
180308-31162032,1,IM,3/8/2018,1115.680054,hanah,GUEST,COMPLETED,1014.25
180308-31162032,0,IM,3/8/2018,98.41999817,hanah,GUEST,COMPLETED,89.47000122
180508-31282396,1,IM,5/8/2018,59,hanan,GUEST,COMPLETED,53.63999939
180508-31282396,0,IM,5/8/2018,1374,hanan,GUEST,COMPLETED,1249.089966
171224-30944324,0,IM,1/11/2018,649.3499756,hanbi,GUEST,COMPLETED,590.3200073
171224-30944324,1,IM,1/11/2018,51.34999847,hanbi,GUEST,COMPLETED,46.68000031
180302-31138861,1,IM,3/7/2018,1090.73999,hangl,GUEST,COMPLETED,991.5800171
180302-31138861,2,IM,3/7/2018,79,hangl,GUEST,COMPLETED,71.81999969
180302-31138861,0,IM,3/7/2018,108.2600021,hangl,GUEST,COMPLETED,98.41999817
180306-31150004,1,IM,3/6/2018,513.6599731,hani.,GUEST,COMPLETED,466.9599915
180306-31150004,3,IM,3/6/2018,2372.919922,hani.,GUEST,COMPLETED,2157.199951
180621-31413201,0,VD,6/23/2018,2339.350098,hani.,GUEST,COMPLETED,2126.679932
180306-31150004,0,IM,3/6/2018,694.5100098,hani.,GUEST,COMPLETED,631.3699951
180331-31219462,0,IM,3/31/2018,1753.699951,hani.,GUEST,COMPLETED,1594.27002
180306-31150004,2,IM,3/6/2018,1389.030029,hani.,GUEST,COMPLETED,1262.75
180628-31422946,0,VD,6/30/2018,2339.350098,hani.,GUEST,COMPLETED,2126.679932
180331-31219462,1,IM,3/31/2018,1753.699951,hani.,GUEST,COMPLETED,1594.27002
180424-31261647,0,IM,4/26/2018,1753.699951,hani.,GUEST,COMPLETED,1594.27002
180426-31268979,0,IM,4/26/2018,2338.050049,hani.,GUEST,COMPLETED,2125.5
180331-31219462,2,IM,3/31/2018,876.8499756,hani.,GUEST,COMPLETED,797.1400146
180311-31162832,0,IM,3/10/2018,109.3499985,hanif,GUEST,COMPLETED,99.41000366
180311-31162832,1,IM,3/10/2018,1239.650024,hanif,GUEST,COMPLETED,1126.949951
180307-31148293,0,IM,3/7/2018,549,hanis,GUEST,COMPLETED,499.0899963
180405-31237901,0,IM,4/5/2018,876.8499756,hanky,GUEST,COMPLETED,797.1400146
180610-31376209,0,IM,6/21/2018,876.8499756,hanky,GUEST,COMPLETED,797.1400146
180115-30982262,0,CE,1/15/2018,2749.5,hanky,GUEST,COMPLETED,2499.550049
180610-31376208,0,IM,6/10/2018,649.3499756,hanky,GUEST,COMPLETED,590.3200073
180314-31177020,1,IM,3/14/2018,1090.73999,hanna,GUEST,COMPLETED,991.5800171
180314-31177020,0,IM,3/14/2018,108.2600021,hanna,GUEST,COMPLETED,98.41999817
180216-31051951,0,CE,2/16/2018,474.5,hanna,GUEST,COMPLETED,431.3599854
180609-31369988,1,IM,6/9/2018,80.09999847,hanna,GUEST,COMPLETED,72.81999969
180609-31369988,0,IM,6/9/2018,1349.099976,hanna,GUEST,COMPLETED,1226.449951
180306-31146977,0,IM,3/6/2018,71.66000366,hanso,GUEST,COMPLETED,65.15000153
180306-31146977,1,IM,3/6/2018,902.6900024,hanso,GUEST,COMPLETED,820.6300049
180108-30974890,0,ETC,1/8/2018,49.95000076,haoye,GUEST,COMPLETED,45.40999985
180227-31092457,0,IM,2/27/2018,1090.73999,happi,GUEST,COMPLETED,991.5800171
180227-31092457,1,IM,2/27/2018,108.2600021,happi,GUEST,COMPLETED,98.41999817
180309-31155382,0,IM,3/9/2018,71.08000183,happy,GUEST,COMPLETED,64.62000275
180309-31155382,1,IM,3/9/2018,805.7700195,happy,GUEST,COMPLETED,732.5200195
180403-31222760,0,IM,4/3/2018,109,haran,GUEST,COMPLETED,99.08999634
180312-31169270,1,IM,3/12/2018,1239.650024,hardi,GUEST,COMPLETED,1126.949951
180312-31169270,0,IM,3/12/2018,109.3499985,hardi,GUEST,COMPLETED,99.41000366
180405-31231959,1,IM,4/5/2018,109,hardm,GUEST,COMPLETED,99.08999634
180405-31231959,0,IM,4/5/2018,1349,hardm,GUEST,COMPLETED,1226.359985
180504-31286869,0,IM,5/4/2018,59,hardt,GUEST,COMPLETED,53.63999939
180416-31249342,0,IM,4/16/2018,876.8499756,harfo,GUEST,COMPLETED,797.1400146
180416-31249343,0,IM,4/26/2018,779.3499756,harfo,GUEST,COMPLETED,708.5
180315-31188171,1,IM,3/15/2018,84.83999634,hargu,GUEST,COMPLETED,77.12999725
180305-31141780,2,IM,3/6/2018,790.9699707,hargu,GUEST,COMPLETED,719.0599976
180315-31188171,0,IM,3/15/2018,694.5100098,hargu,GUEST,COMPLETED,631.3699951
180304-31140283,1,IM,3/4/2018,84.83999634,hargu,GUEST,COMPLETED,77.12999725
180305-31141780,0,IM,3/6/2018,694.5100098,hargu,GUEST,COMPLETED,631.3699951
180304-31140283,0,IM,3/4/2018,694.5100098,hargu,GUEST,COMPLETED,631.3699951
180305-31141780,1,IM,3/6/2018,171.2200012,hargu,GUEST,COMPLETED,155.6499939
180322-31208959,0,IM,3/22/2018,876.8499756,hari.,GUEST,COMPLETED,797.1400146
180315-31186128,0,IM,3/15/2018,790.9699707,hari.,GUEST,COMPLETED,719.0599976
180315-31186128,1,IM,3/15/2018,85.87999725,hari.,GUEST,COMPLETED,78.06999969
180612-31381937,0,VD,6/14/2018,2339.350098,hari.,GUEST,COMPLETED,2126.679932
180112-30977648,0,IM,1/30/2018,14.13000011,harid,GUEST,COMPLETED,12.85000038
180112-30977648,1,IM,1/30/2018,20.27000046,harid,GUEST,COMPLETED,18.43000031
180518-31298328,0,IM,5/18/2018,1079.199951,harik,GUEST,COMPLETED,981.0900269
180314-31178084,1,IM,3/14/2018,84.83999634,harip,GUEST,COMPLETED,77.12999725
180314-31178084,0,IM,3/14/2018,694.5100098,harip,GUEST,COMPLETED,631.3699951
180322-31212945,0,IM,3/22/2018,779.3499756,harip,GUEST,COMPLETED,708.5
180328-31217013,0,IM,3/28/2018,876.8499756,harip,GUEST,COMPLETED,797.1400146
180320-31194217,0,IM,3/20/2018,1079.199951,harip,GUEST,COMPLETED,981.0900269
180228-31117984,0,IM,2/28/2018,108.2600021,haris,GUEST,COMPLETED,98.41999817
180228-31117984,1,IM,2/28/2018,1090.73999,haris,GUEST,COMPLETED,991.5800171
180522-31319020,0,IM,5/22/2018,799,haris,GUEST,COMPLETED,726.3599854
180601-31354084,0,IM,6/1/2018,2158.399902,harji,GUEST,COMPLETED,1962.180054
180604-31357374,0,IM,6/4/2018,779.3499756,harle,GUEST,COMPLETED,708.5
180604-31357390,0,IM,6/4/2018,876.8499756,harle,GUEST,COMPLETED,797.1400146
180131-31010117,0,IM,5/8/2018,1079.199951,harma,GUEST,COMPLETED,981.0900269
180315-31183126,2,IM,3/15/2018,42.25,harol,GUEST,COMPLETED,38.40999985
180315-31183126,0,IM,3/15/2018,805.7700195,harol,GUEST,COMPLETED,732.5200195
180315-31183126,1,IM,3/15/2018,71.08000183,harol,GUEST,COMPLETED,64.62000275
180622-31410381,0,IM,6/28/2018,1214.099976,haroo,GUEST,COMPLETED,1103.72998
180622-31410381,1,IM,6/28/2018,206.1000061,haroo,GUEST,COMPLETED,187.3600006
180605-31365933,0,IM,6/5/2018,1199.199951,harpa,GUEST,COMPLETED,1090.180054
180605-31365934,0,IM,6/5/2018,1199.199951,harpa,GUEST,COMPLETED,1090.180054
180104-30965339,0,IM,1/4/2018,24,harpr,GUEST,COMPLETED,21.81999969
180529-31343922,0,IM,5/29/2018,1199.199951,harpr,GUEST,COMPLETED,1090.180054
180607-31367223,0,IM,6/7/2018,1349,harri,GUEST,COMPLETED,1226.359985
180313-31171644,0,IM,3/13/2018,55.25,harri,GUEST,COMPLETED,50.22999954
180314-31174096,0,IM,3/14/2018,109.3499985,harri,GUEST,COMPLETED,99.41000366
180314-31174096,1,IM,3/14/2018,1239.650024,harri,GUEST,COMPLETED,1126.949951
180628-31426987,0,IM,6/28/2018,29,harro,GUEST,COMPLETED,26.36000061
180227-31092734,1,IM,2/27/2018,110.25,harry,GUEST,COMPLETED,100.2300034
180227-31092734,0,IM,2/27/2018,1388.75,harry,GUEST,COMPLETED,1262.5
180227-31093685,1,IM,2/27/2018,87.48000336,harry,GUEST,COMPLETED,79.52999878
180301-31115653,0,IM,3/1/2018,63.20000076,harry,GUEST,COMPLETED,57.45000076
180227-31093685,0,IM,2/27/2018,991.7199707,harry,GUEST,COMPLETED,901.5599976
180214-31042080,0,IM,3/30/2018,879.2000122,harry,GUEST,COMPLETED,799.2700195
180206-31017850,0,IM,2/6/2018,159.1999969,harry,GUEST,COMPLETED,144.7299957
180214-31040997,0,IM,2/14/2018,159.1999969,harry,GUEST,COMPLETED,144.7299957
180310-31156685,0,IM,3/10/2018,790.9699707,harry,GUEST,COMPLETED,719.0599976
180310-31161676,1,IM,3/10/2018,339.3500061,harry,GUEST,COMPLETED,308.5
180310-31161676,3,IM,3/10/2018,694.5100098,harry,GUEST,COMPLETED,631.3699951
180310-31161676,0,IM,3/10/2018,1389.030029,harry,GUEST,COMPLETED,1262.75
180310-31156685,1,IM,3/10/2018,85.87999725,harry,GUEST,COMPLETED,78.06999969
180310-31161676,2,IM,3/10/2018,694.5100098,harry,GUEST,COMPLETED,631.3699951
180316-31184179,1,IM,3/16/2018,1090.73999,harry,GUEST,COMPLETED,991.5800171
180316-31184179,0,IM,3/16/2018,108.2600021,harry,GUEST,COMPLETED,98.41999817
180306-31151972,0,IM,3/6/2018,71.19999695,harry,GUEST,COMPLETED,64.73000336
180305-31139659,0,IM,3/5/2018,694.5100098,harry,GUEST,COMPLETED,631.3699951
180429-31277113,0,CE,4/29/2018,3899.350098,harry,GUEST,COMPLETED,3544.860107
180305-31139659,1,IM,3/5/2018,84.83999634,harry,GUEST,COMPLETED,77.12999725
180304-31141382,0,IM,3/4/2018,110.25,harry,GUEST,COMPLETED,100.2300034
180304-31141382,1,IM,3/4/2018,1388.75,harry,GUEST,COMPLETED,1262.5
180312-31164462,1,IM,3/12/2018,1090.73999,harry,GUEST,COMPLETED,991.5800171
180312-31164462,0,IM,3/12/2018,108.2600021,harry,GUEST,COMPLETED,98.41999817
180312-31164462,2,IM,3/12/2018,79,harry,GUEST,COMPLETED,71.81999969
180314-31174117,0,IM,3/15/2018,887.6199951,harry,GUEST,COMPLETED,806.9299927
180314-31174117,1,IM,3/15/2018,86.73000336,harry,GUEST,COMPLETED,78.84999847
180627-31416070,0,IM,6/27/2018,649.3499756,harsh,GUEST,COMPLETED,590.3200073
180519-31306753,0,IM,5/19/2018,899,harsh,GUEST,COMPLETED,817.2700195
180322-31211946,0,IM,3/22/2018,876.8499756,harsh,GUEST,COMPLETED,797.1400146
171218-30931395,0,IM,1/8/2018,909.3499756,harsh,GUEST,COMPLETED,826.6799927
180415-31248220,0,IM,4/15/2018,149,harsi,GUEST,COMPLETED,135.4499969
180203-31014346,0,IM,2/3/2018,49,harve,GUEST,COMPLETED,44.54999924
180313-31166722,0,IM,3/15/2018,109.3499985,hasan,GUEST,COMPLETED,99.41000366
180313-31166722,1,IM,3/15/2018,1239.650024,hasan,GUEST,COMPLETED,1126.949951
180217-31061923,0,IM,3/3/2018,205.6999969,hasee,GUEST,COMPLETED,187
180217-31061923,1,IM,3/3/2018,343.2999878,hasee,GUEST,COMPLETED,312.0899963
180301-31119442,2,IM,3/4/2018,48.99000168,hasna,GUEST,COMPLETED,44.54000092
180304-31136337,0,IM,3/21/2018,48.99000168,hasna,GUEST,COMPLETED,44.54000092
180301-31119442,1,IM,3/4/2018,1119.359985,hasna,GUEST,COMPLETED,1017.599976
180301-31119442,0,IM,3/4/2018,108.8300018,hasna,GUEST,COMPLETED,98.94000244
180320-31193235,0,IM,3/21/2018,959.2000122,hassa,GUEST,COMPLETED,872
180226-31090173,0,IM,2/26/2018,479.2000122,hassa,GUEST,COMPLETED,435.6400146
180305-31145095,0,IM,3/7/2018,790.9699707,hassa,GUEST,COMPLETED,719.0599976
180305-31145095,3,IM,3/7/2018,159.1999969,hassa,GUEST,COMPLETED,144.7299957
180308-31158958,1,IM,3/9/2018,85.87999725,hassa,GUEST,COMPLETED,78.06999969
180308-31158957,1,IM,3/8/2018,84.83999634,hassa,GUEST,COMPLETED,77.12999725
180305-31145095,1,IM,3/7/2018,173.0200043,hassa,GUEST,COMPLETED,157.2899933
180308-31158958,0,IM,3/9/2018,790.9699707,hassa,GUEST,COMPLETED,719.0599976
180305-31145095,2,IM,3/7/2018,887.6199951,hassa,GUEST,COMPLETED,806.9299927
180308-31158957,0,IM,3/8/2018,694.5100098,hassa,GUEST,COMPLETED,631.3699951
180205-31017658,0,IM,2/5/2018,949,hassa,GUEST,COMPLETED,862.7299805
180429-31275087,1,IM,4/30/2018,598.9899902,hassa,GUEST,COMPLETED,544.539978
180429-31275087,0,IM,4/30/2018,499,hassa,GUEST,COMPLETED,453.6400146
180205-31017658,1,IM,2/5/2018,97,hassa,GUEST,COMPLETED,88.18000031
180429-31275087,3,IM,4/30/2018,79,hassa,GUEST,COMPLETED,71.81999969
180429-31275087,2,IM,4/30/2018,79,hassa,GUEST,COMPLETED,71.81999969
180118-30990869,0,CE,2/9/2018,719.4000244,hatki,GUEST,COMPLETED,654
180201-31015911,0,IM,2/1/2018,39,hatra,GUEST,COMPLETED,35.45000076
180204-31015539,0,IM,2/4/2018,13.36999989,haych,GUEST,COMPLETED,12.14999962
180204-31015539,1,IM,2/4/2018,4.630000114,haych,GUEST,COMPLETED,4.210000038
180402-31223571,0,IM,4/2/2018,1074,hayde,GUEST,COMPLETED,976.3599854
180314-31173358,1,IM,3/14/2018,85.87999725,hayde,GUEST,COMPLETED,78.06999969
180314-31173358,0,IM,3/14/2018,790.9699707,hayde,GUEST,COMPLETED,719.0599976
180530-31350105,0,IM,5/30/2018,899,hayde,GUEST,COMPLETED,817.2700195
180122-30993670,3,IM,1/22/2018,1169.349976,haydn,GUEST,COMPLETED,1063.050049
180122-30993670,1,IM,1/22/2018,90.34999847,haydn,GUEST,COMPLETED,82.13999939
180122-30993670,2,IM,1/22/2018,38.34999847,haydn,GUEST,COMPLETED,34.86000061
180122-30993670,0,IM,1/22/2018,909.3499756,haydn,GUEST,COMPLETED,826.6799927
180523-31326212,0,IM,5/23/2018,899,haydn,GUEST,COMPLETED,817.2700195
180523-31326212,1,IM,5/23/2018,71.19999695,haydn,GUEST,COMPLETED,64.73000336
180521-31318885,0,VD,5/21/2018,439.9700012,haydn,GUEST,COMPLETED,399.9700012
180403-31224064,1,IM,4/4/2018,188.3000031,hayle,GUEST,COMPLETED,171.1799927
180409-31235462,0,IM,4/9/2018,779.3499756,hayle,GUEST,COMPLETED,708.5
180403-31224064,0,IM,4/4/2018,876.8499756,hayle,GUEST,COMPLETED,797.1400146
180105-30968339,0,CE,3/5/2018,2364.449951,hayle,GUEST,COMPLETED,2149.5
180409-31235462,1,IM,4/9/2018,779.3499756,hayle,GUEST,COMPLETED,708.5
180227-31089694,1,IM,2/27/2018,110.25,hayle,GUEST,COMPLETED,100.2300034
180227-31089694,0,IM,2/27/2018,1388.75,hayle,GUEST,COMPLETED,1262.5
180502-31279529,0,IM,5/23/2018,899,hayle,GUEST,COMPLETED,817.2700195
180321-31197952,0,IM,3/26/2018,1349,hazar,GUEST,COMPLETED,1226.359985
180522-31324058,0,IM,5/29/2018,899,hazem,GUEST,COMPLETED,817.2700195
171220-30939903,0,IM,3/6/2018,974.3499756,hb.ki,GUEST,COMPLETED,885.7700195
180613-31386089,0,ETC,6/16/2018,53.95999908,hbarr,GUEST,COMPLETED,49.04999924
180613-31386089,1,IM,6/16/2018,44.09000015,hbarr,GUEST,COMPLETED,40.08000183
180613-31386089,2,IM,6/16/2018,1101.599976,hbarr,GUEST,COMPLETED,1001.450012
180613-31386089,3,IM,6/16/2018,49.5,hbarr,GUEST,COMPLETED,45
180418-31250720,0,IM,4/18/2018,876.8499756,hbgmo,GUEST,COMPLETED,797.1400146
180519-31306792,1,IM,6/29/2018,89,hblac,GUEST,COMPLETED,80.91000366
180519-31306792,2,IM,6/29/2018,1224,hblac,GUEST,COMPLETED,1112.72998
180423-31256574,0,IM,4/23/2018,959.2000122,hbosz,GUEST,COMPLETED,872
180617-31403220,0,VD,6/17/2018,3769.350098,hc@ha,GUEST,COMPLETED,3426.679932
180428-31271991,0,VD,4/28/2018,2729.350098,hc@ha,GUEST,COMPLETED,2481.22998
180428-31271991,1,CE,4/28/2018,179.3999939,hc@ha,GUEST,COMPLETED,163.0899963
171220-30938019,0,VD,2/24/2018,1214.550049,hc@ha,GUEST,COMPLETED,1104.140015
180618-31402309,0,VD,6/18/2018,974.3499756,hc@ha,GUEST,COMPLETED,885.7700195
180115-30985244,0,IM,1/17/2018,799,hcheo,GUEST,COMPLETED,726.3599854
180302-31116757,0,IM,3/4/2018,205.6999969,hdjmm,GUEST,COMPLETED,187
180302-31116757,1,IM,3/4/2018,343.2999878,hdjmm,GUEST,COMPLETED,312.0899963
180327-31213817,0,IM,3/27/2018,876.8499756,hdpat,GUEST,COMPLETED,797.1400146
180329-31223092,0,IM,3/29/2018,876.8499756,hdpat,GUEST,COMPLETED,797.1400146
180309-31157623,0,IM,3/9/2018,694.5100098,hdpat,GUEST,COMPLETED,631.3699951
180310-31162772,1,IM,3/10/2018,85.87999725,hdpat,GUEST,COMPLETED,78.06999969
180326-31209755,0,IM,3/26/2018,876.8499756,hdpat,GUEST,COMPLETED,797.1400146
180309-31157623,1,IM,3/9/2018,84.83999634,hdpat,GUEST,COMPLETED,77.12999725
180326-31210560,0,IM,3/26/2018,779.3499756,hdpat,GUEST,COMPLETED,708.5
180310-31162772,0,IM,3/10/2018,790.9699707,hdpat,GUEST,COMPLETED,719.0599976
180310-31162766,1,IM,3/10/2018,84.83999634,hdpat,GUEST,COMPLETED,77.12999725
180309-31160531,1,IM,3/9/2018,171.75,hdpat,GUEST,COMPLETED,156.1399994
180329-31223090,0,IM,3/29/2018,876.8499756,hdpat,GUEST,COMPLETED,797.1400146
180309-31160531,2,IM,3/9/2018,790.9799805,hdpat,GUEST,COMPLETED,719.0700073
180309-31160531,0,IM,3/9/2018,790.9699707,hdpat,GUEST,COMPLETED,719.0599976
180310-31162766,0,IM,3/10/2018,694.5100098,hdpat,GUEST,COMPLETED,631.3699951
180413-31248092,0,IM,4/21/2018,876.8499756,hdpat,GUEST,COMPLETED,797.1400146
180307-31146468,1,IM,3/7/2018,1239.650024,hdydg,GUEST,COMPLETED,1126.949951
180307-31146468,0,IM,3/7/2018,109.3499985,hdydg,GUEST,COMPLETED,99.41000366
180307-31151204,1,IM,3/13/2018,430.480011,heat0,GUEST,COMPLETED,391.3500061
180307-31151204,0,IM,3/13/2018,694.5100098,heat0,GUEST,COMPLETED,631.3699951
180307-31151204,2,IM,3/13/2018,1581.949951,heat0,GUEST,COMPLETED,1438.140015
180307-31151204,4,IM,3/13/2018,789.8699951,heat0,GUEST,COMPLETED,718.0599976
180307-31151204,3,IM,3/13/2018,887.6199951,heat0,GUEST,COMPLETED,806.9299927
180213-31030796,0,IM,2/13/2018,1399,heath,GUEST,COMPLETED,1271.819946
180413-31250080,0,IM,4/13/2018,1224,heath,GUEST,COMPLETED,1112.72998
180306-31151094,0,CE,3/7/2018,3899.350098,heath,GUEST,COMPLETED,3544.860107
180202-31016127,0,IM,2/26/2018,1111,heath,GUEST,COMPLETED,1010
180202-31016127,1,IM,2/26/2018,88.19999695,heath,GUEST,COMPLETED,80.18000031
180202-31016127,2,DA,2/26/2018,259.3500061,heath,GUEST,COMPLETED,235.7700043
180405-31232891,0,IM,4/5/2018,779.3499756,heave,GUEST,COMPLETED,708.5
180227-31097160,0,IM,2/26/2018,109.5199966,heche,GUEST,COMPLETED,99.55999756
180227-31097160,1,IM,2/26/2018,1264.47998,heche,GUEST,COMPLETED,1149.530029
180319-31190343,0,IM,3/19/2018,299,heche,GUEST,COMPLETED,271.8200073
171226-30947432,0,IM,2/1/2018,49,hedwa,GUEST,COMPLETED,44.54999924
180303-31140164,1,IM,3/3/2018,1111,heena,GUEST,COMPLETED,1010
180303-31140164,0,IM,3/3/2018,88.19999695,heena,GUEST,COMPLETED,80.18000031
180427-31271933,0,IM,4/27/2018,1349,heena,GUEST,COMPLETED,1226.359985
180629-31430075,0,CE,6/29/2018,1104.349976,heewa,GUEST,COMPLETED,1003.950012
180504-31287880,0,VD,5/4/2018,2899.5,heeyn,GUEST,COMPLETED,2635.909912
